,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
12347,"Pink Ribbons, Inc.",2011,Missing,Missing,Missing,Missing,Missing,Missing,"Breast cancer has become the poster child of corporate cause-related marketing campaigns. Countless women and men walk, bike, climb and shop for the cure. Each year, millions of dollars are raised in the name of breast cancer, but where does this money go and what does it actually achieve? Pink Ribbons, Inc. is a feature documentary that shows how the devastating reality of breast cancer, which marketing experts have labeled a ""dream cause,"" becomes obfuscated by a shiny, pink story of success."
12348,Pelotero,2012,Missing,Missing,insufficient sample,1.0,Missing,Missing,Two top baseball prospects in the Dominican Republic face fierce competition and corruption as they chase their big league dreams.
12350,The Erotic Man,2010,Missing,Missing,Missing,Missing,Missing,Missing,"The film has been ten years in the making, and over time it has grown to become what the director himself has called an artistic testament. It is simultaneously his most personal and most provocative film. A film about growing older, about losing, about the special moments one remembers, and about the director's own circling around the essence of eroticism."
12351,"Wszystko, co kocham",2009,Missing,Missing,Missing,Missing,Missing,Missing,"Follows four friends in their quest to form a punk band. As workers protests sweep across the country, Janek and Staszek, the sons of a navy man, the rebellious Kazik, and the affluent Diabel gel as a band, but their disparate lives are touched by social turmoil and outside perceptions."
12352,Upside Down,2012,insufficient sample,10.0,Missing,Missing,Missing,Missing,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?"
12353,The Liability,2012,insufficient sample,1.0,Missing,Missing,Missing,Missing,"When 19-year-old Adam agrees to do a day's driving for his mum's gangster boyfriend Peter, it takes him on a 24-hour journey into a nightmarish world of murder, sex trafficking and revenge, in the company of aging hit man Roy."
12354,Butchered,2010,Missing,Missing,Missing,Missing,Missing,Missing,"A group of teens decides to spend the weekend on a local island to say their final goodbyes before heading off to college. Little do they know, a convicted serial killer escapes from the authorities while on death row at a maximum security prison. Touted in the headlines of the local papers as ""The Butcher"" due to the manner he hacked up his victims in the local town deli, he takes cover on THE VERY SAME ISLAND. It becomes a battle for survival as the teens attempt to fight back against this unimaginable foe."
12357,The Baytown Outlaws,2012,insufficient sample,10.0,Missing,Missing,Missing,Missing,"When three redneck brothers agree to help a woman save her son from an abusive father, they become targets on the run from an odd cast of characters."
12358,LUV,2013,insufficient sample,7.0,insufficient sample,5.0,Missing,Missing,"Over the course of one day, a shy 13-year-old forms a bond with his troubled uncle."
12359,Stand Up Guys,2013,0.18181818181818182,11.0,Missing,Missing,Missing,Missing,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma."
12360,Le grand soir,2012,insufficient sample,3.0,insufficient sample,5.0,1,"There are two or more women in this movie, but they don't talk to each other","An ageing punk-with-a-dog and his brother the conformist decide to get their revenge on a shopping mall.  Directing duo Benoit Delepine and Gustave Kervern, longstanding comic crusaders against capitalism, again set out to surprise and shock the bourgeois audience."
12361,Shuga,2007,Missing,Missing,Missing,Missing,Missing,Missing,"Chouga is a beautiful, rich and beloved young woman. She is thirty and lives in Astana, the Kazak new capital. She is married to a famous scientist in his sixties and has a seven-year-old son. Her brother and sister-in-law live in Almaty. The couple is tearing apart and Chouga’s brother requests her to come and try to bring them back together. There she meets  Ablaï, a rich and idle young man whom she strongly feels attracted to. Once back to Astana, Chouga tries to withstand this sensual attraction about which she has a premonition of a tragic outcome."
12363,A Life Apart: Hasidism in America,1998,Missing,Missing,insufficient sample,2.0,Missing,Missing,"A Life Apart: Hasidism in America, is the first in-depth documentary about a distinctive, traditional Eastern European religious community. In an historic migration after World War II, Hasidism found it's most vital center in America. Both challenging and embracing American values, Hasidim seek those things which many Americans find most precious: family, community, and a close relationship to God. Integrating critical and analytical scholarship with a portrait of the daily life, beliefs, and history of contemporary Hasidic Jews in New York City, the film focuses on the conflicts, burdens, and rewards of the Hasidic way of life."
12364,Hawking,2004,insufficient sample,1.0,0.25,12.0,Missing,Missing,"The story of Professor Stephen Hawking's early years. It is 1963, and our young cosmologist celebrates his 21st birthday. At the party is a new friend, Jane Wilde - there is a strong attraction between the two. Jane is intrigued by Stephen's talk of stars and the Universe. But she realises that there is something very wrong when Stephen suddenly finds that he is unable to stand up."
12366,Finding Joy,2013,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Pompous and self-absorbed Kyle, is unhappily stuck in his life, longing to relive the success of his first novel. His not-so-desirable life rapidly unravels forcing him to return home to his wildly eccentric family with his tail between his legs.  Life at home begins to show signs of improvement when Kyle meets the spunky, vivacious girl across the street who recruits Kyle to help her make the world a better place, making him feel alive for the first time in ages and inspiring his writing. But its short-lived. Joys been told shes going to die soon and wants Kyle to write her obituary."
12367,Now Is Good,2012,Missing,Missing,0.42857142857142855,14.0,Missing,Missing,A girl dying of leukemia compiles a list of things she'd like to do before passing away. Topping the list is her desire to lose her virginity.
12368,The Haunting in Connecticut 2: Ghosts of Georgia,2013,insufficient sample,1.0,insufficient sample,7.0,Missing,Missing,"A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in its path."
12369,The Adonis Factor,2010,Missing,Missing,Missing,Missing,Missing,Missing,Gay men and their pursuit of physical perfection.
12371,Nazywaj mnie Kuchu,2012,Missing,Missing,Missing,Missing,Missing,Missing,"In Uganda, a new bill threatens to make homosexuality punishable by death. David Kato - Uganda's first openly gay man - and his fellow activists work against the clock to defeat the legislation while combating vicious persecution in their daily lives. But no one, not even the filmmakers, is prepared for the brutal murder that shakes the movement to its core and sends shock waves around the world. (from imdb)"
12373,Miss Kicki,2009,Missing,Missing,insufficient sample,3.0,Missing,Missing,Kicki has after several years abroad returned to Sweden. Her 17-year old son has been brought up by his grandmother and has a very distant relationship to his mother. In an effort to get reacquainted Kicki invites her son to join her on vacation in Taiwan. But her hidden agenda is that Taipei is also the home of the Taiwanese businessman with whom she has been conducting an Internet romance.
12374,Side Effects,2013,0.23076923076923078,13.0,Missing,Missing,Missing,Missing,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.
12375,Midnight's Children,2012,0.38461538461538464,13.0,Missing,Missing,Missing,Missing,"The story of a pair of children born within moments of India gaining independence from England, growing up in the country that is nothing like their parent's generation. A Canadian-British film adaptation of Salman Rushdie's novel of the same name."
12377,Identity Thief,2013,Missing,Missing,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman."
12380,The ABCs of Death,2013,Missing,Missing,Missing,Missing,Missing,Missing,"An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death."
12381,21 tapaa pilata avioliitto,2013,Missing,Missing,insufficient sample,5.0,Missing,Missing,"The film follows Sanna, who sets out to document the countless ways there are to ruin a marriage for her doctoral thesis."
12383,Biohazard: Damnation,2012,insufficient sample,1.0,Missing,Missing,Missing,Missing,"U.S. federal agent Leon S. Kennedy sneaks into the ""East Slavic Republic"" to verify rumors that Bio-Organic Weapons (BOWs) are being used in the country's civil war, which the U.S. and Russia are making preparations to jointly intervene in. Right after his infiltration, the U.S. government orders him to leave immediately. Determined to uncover the truth, Leon ignores the order and enters the battlefield to end the chain of tragedies caused by the BOWs."
12385,Assault of the Sasquatch,2010,insufficient sample,1.0,Missing,Missing,Missing,Missing,"When a merciless bear poacher is caught and arrested deep in the woods of a state park, he and his truck are taken to a neglected precinct in the heart of a dying city. Unbeknown-st to the authorities, the impounded truck holds a deadly cargo in the form of the legendary Sasquatch. Now, stuck in an unfamiliar world, the creature will let nothing and no one stop it from coming face-to-face with the unscrupulous man who ruthlessly ripped it from its environment. Taking an inventive and action packed approach, ""Sasquatch Assault"" breaths new and exciting life into the immortal legend of Bigfoot."
12387,The Bang Bang Club,2010,insufficient sample,8.0,insufficient sample,8.0,Missing,Missing,"In the early to mid '90s, when the South African system of apartheid was in its death throes, four photographers - Greg Marinovich, Kevin Carter, Ken Oosterbroek and João Silva - bonded by their friendship and a sense of purpose, worked together to chronicle the violence and upheaval leading up to the 1994 election of Nelson Mandela as president. Their work is risky and dangerous, potentially fatally so, as they thrust themselves into the middle of chaotic clashes between forces backed by the government (including Inkatha Zulu warriors) and those in support of Mandela's African National Congress."
12388,The Gatekeepers,2012,Missing,Missing,Missing,Missing,Missing,Missing,"In an unprecedented and candid series of interviews, six former heads of the Shin Bet — Israel's intelligence and security agency — speak about their role in Israel's decades-long counterterrorism campaign, discussing their controversial methods and whether the ends ultimately justify the means. (TIFF)"
12389,A Glimpse Inside the Mind of Charles Swan III,2012,0.3076923076923077,13.0,insufficient sample,9.0,Missing,Missing,"Charles Swan III, a successful graphic designer, has it all: fame, money and devilish charm that have provided him with a seemingly perfect life. But when a perplexing beauty named Ivana suddenly ends their relationship, Charles is left heartbroken. With the support of his loyal intimates - Kirby, Saul, and his sister, Izzy – Charles begins a delirious journey of self-reflection to try and come to terms with a life without Ivana. ""A Glimpse Inside the Mind of Charles Swan III"" is an unconventional melodrama told in a bold and playful style."
12390,Lore,2012,insufficient sample,7.0,insufficient sample,9.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"End of World War II, 1945. Lore leads her four younger siblings across a war-torn Germany. Amidst the chaos, she encounters Thomas, a mysterious refugee, who shatters her fragile reality with hatred and desire. To live, she must trust someone she does not know and face the darkness within herself."
12392,The Rumble in the Air: Conditioned Auditorium,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Bill O'Reilly, Jon Stewart, 2 podiums,1 air-conditioned auditorium... In ""O'Reilly vs. Stewart 2012: The Rumble in the Air-Conditioned Auditorium,"" O'Reilly &amp; Stewart take an entertaining and comedic approach to today's pressing political issues, in an attempt to find the best direction for America. The debate, which was streamed live online, was recorded on Saturday, October 6th, 2012, at the Lisner Auditorium at The George Washington University, in Washington, D.C.  The proceeds from the sale of the debate go to multiple charities picked by both O'Reilly &amp; Stewart, including the Fisher House Foundation, Doctors Without Borders, and the USO."
12393,Right America:  Feeling Wronged,2009,Missing,Missing,Missing,Missing,Missing,Missing,HBO documentary about interviews with conservatives in America regarding their opinion about Barack Obama during the 2008 presidential campaign and election.
12394,The Devil's Tomb,2009,0.07692307692307693,13.0,0.2727272727272727,11.0,Missing,Missing,"Captain Mack leads an elite military unit on a search for a missing scientist, and comes face-to-face with an an ancient evil lying beneath the Middle Eastern desert. Evil that is not of this world. Evil that should never be unearthed."
12395,Game of Death,2010,insufficient sample,10.0,0.23076923076923078,13.0,Missing,Missing,"CIA agent Marcus is sent undercover to Detroit to take out an arms dealer and the head of the hedge fund that is financing him. His CIA backup has other plans and turns on him, and it's a fight to survive in a hospital and into the hedge fund vault."
12396,Chinese Zodiac,2012,insufficient sample,6.0,Missing,Missing,Missing,Missing,"Asian Hawk (Jackie Chan) leads a mercenary team to recover several lost artifacts from the Old Summer Palace, the bronze heads of the 12 Chinese Zodiac animals which were sacked by the French and British armies from the imperial Summer Palace in Beijing in 1860. Assisted by a Chinese student & a Parisian lady, Hawk stops at nothing to accomplish the mission."
12397,The Playroom,2013,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Four children in their attic hideaway make up a fantastic story, while downstairs their parents weave a drunken intrigue of their own."
12398,Song for Marion,2012,insufficient sample,2.0,insufficient sample,7.0,Missing,Missing,"Arthur is a grumpy pensioner who can't understand why his wife Marion would want to embarrass herself singing silly songs with her unconventional local choir. But choir director Elizabeth sees something special in the reluctant Arthur and refuses to give up on him. As she coaxes him out of his shell, Arthur realizes that it is never too late to change."
12399,Beautiful Creatures,2013,0.15384615384615385,13.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever."
12401,Knucklehead,2010,Missing,Missing,Missing,Missing,Missing,Missing,"The film centers on a fight promoter (Mark Feuerstein) deeply in debt to his crooked rival. Desperate for a new fighter that will help him win back everything he owes, the promoter catches a break when a 450-pound church handyman (Paul ""Big Show"" Wight) who has spent his entire life in an orphanage agrees to wrestle on behalf of his fellow orphans."
12402,A Good Day to Die Hard,2013,0.30434782608695654,23.0,0.2857142857142857,14.0,1,"There are two or more women in this movie, but they don't talk to each other","Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes."
12403,Monte Walsh,2003,0.15384615384615385,13.0,Missing,Missing,Missing,Missing,"Monte Walsh and Chet Rollins are long-time cowhands, working whatever ranch work comes their way, but ""nothing they can't do from a horse."" Their lives are divided between months on the range and the occasional trip into town. Monte has a long-term relationship with prostitute Martine Bernard, while Chet has fallen under the spell of the widow who owns the hardware store. Camaraderie and competition with the other cowboys fill their days, until one of the hands, Shorty Austin, loses his job and gets involved in rustling and killing. Then Monte and Chet find that their lives on the range are inexorably redirected."
12405,Rebelle,2012,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Somewhere in Sub-Saharan Africa, Komona a 14-year-old girl tells her unborn child growing inside her the story of her life since she has been at war. Everything started when she was abducted by the rebel army at the age of 12."
12406,The World Before Her,2012,insufficient sample,7.0,insufficient sample,2.0,Missing,Missing,"Moving between two extremes - the intimate verite drama of the Miss India pageant's rigorous beauty ""bootcamp"" and the intense regime of a militant Hindu fundamentalist camp for young girls.  The World Before Her delivers a provocative portrait of India and its current cultural conflicts during a key transitional era in the country's modern history."
12407,Safe Haven,2013,0.2727272727272727,11.0,Missing,Missing,Missing,Missing,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her."
12408,Elles,2011,Missing,Missing,Missing,Missing,Missing,Missing,A journalist tries to balance the duties of marriage and motherhood while researching a piece on college women who work as prostitutes to pay their tuition.
12409,In the Edges: The 'Grizzly Man' Session,2005,Missing,Missing,Missing,Missing,Missing,Missing,"With Herzog's direction, Richard Thompson leads a small group of musicians into creating Grizzly Man's evocative soundtrack."
12410,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,2012,Missing,Missing,insufficient sample,4.0,Missing,Missing,"A film profiling the unusual cross-demographic fandom of the ostensibly girl oriented television series ""My Little Pony: Friendship Is Magic"""
12412,Jagal,2012,insufficient sample,6.0,Missing,Missing,Missing,Missing,"In a place where killers are celebrated as heroes, these filmmakers challenge unrepentant death-squad leaders to dramatize their role in genocide. The result is a surreal, cinematic journey, not only into the memories and imaginations of mass murderers, but also into a frighteningly banal regime of corruption and impunity."
12413,The Goddess of 1967,2000,insufficient sample,7.0,insufficient sample,3.0,Missing,Missing,"A rich young Japanese man travels to Australia with the intention of buying a Citroën DS car (the goddess of the film's title - nicknamed the Déesse, after its initials in French, déesse being French for ""goddess"") that he has found for sale on the net. Once there things do not quite go to plan and he ends up on a road journey with a blind girl."
12415,PressPausePlay,2011,Missing,Missing,insufficient sample,5.0,Missing,Missing,"The digital revolution of the last decade has unleashed creativity and talent of people in an unprecedented way, unleashing unlimited creative opportunites. But does democratized culture mean better art, film, music and literature or is true talent instead flooded and drowned in the vast digital ocean of mass culture? Is it cultural democracy or mediocrity? This is the question addressed by PressPausePlay, a documentary film containing interviews with some of the world’s most influential creators of the digital era."
12416,U.S. Seals,2000,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Dozens of American cargos with high valuable goods have disappeared, probably attacked by modern pirates. The United States decide to mobilize a team of expert SWAT, with Mike Bradley as leader, sending them to destroy the pirates' base, namely a deserted oil rig near Turkey. But these are cleverly waiting for them."
12417,Universal Soldier: Day of Reckoning,2012,0.1111111111111111,18.0,0.2857142857142857,14.0,Missing,Missing,"In a world without government, the surviving Unisols maintain order and choose the strongest of their ranks to rule, testing them in life-or-death combat."
12418,Room 237,2012,insufficient sample,7.0,insufficient sample,7.0,Missing,Missing,"A subjective documentary that explores various theories about hidden meanings in Stanley Kubrick's classic film The Shining. Five very different points of view are illuminated through voice over, film clips, animation and dramatic reenactments."
12419,Over Gaden Under Vandet,2009,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"This is the day when the lives of an intertwined group of people take a new direction. Everything they have taken for granted starts to change. While Anne and Ask's relationship succumbs to 'metal fatigue', Charlotte has to realise that her husband Carl may not be right for her. At the same time Bente has to decide if she is prepared to wait for ever for her lover, while her ex-husband Bjørn must face the pain of finally letting Bente go. The characters and their children are twirled around in an ever-increasing drama which peaks during the opening night of Hamlet. Anne is on stage as Ophelia, and the question remains: to be or not be responsible for one's own happiness."
12420,The Amazing Johnathan: Wrong on Every Level,2006,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Part comedian, part madman magician The Amazing Johnathan brings his unique brand of comedy to DVD in The Amazing Johnathan: Wrong On Every Level – Uncensored. This all-new Comedy Central special showcases ""The Madman of Comedy"" at his best, hilariously skewering one magic trick after another with unexpected and sometimes gory results."
12422,To.get.her,2011,Missing,Missing,Missing,Missing,Missing,Missing,"Five teenage girls with a shared secret get together for a weekend of ""No Consequences."" The sex, drugs and rock n'roll they intend pale in comparison to the more dangerous path they find themselves on."
12423,Escape from Planet Earth,2013,insufficient sample,7.0,0.4,15.0,3,There are two or more women in this movie and they talk to each other about something other than a man,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.
12424,Saving Lincoln,2013,Missing,Missing,0.06666666666666667,15.0,Missing,Missing,"The almost entirely true story of Abraham Lincoln and his self-appointed bodyguard, U.S. Marshal Ward Hill Lamon - a banjo-playing Southerner who foiled repeated attempts on the President's life, and kept him functioning during the darkest hours of the Civil War."
12425,Patton Oswalt: No Reason to Complain,2006,insufficient sample,2.0,Missing,Missing,Missing,Missing,"In this special, Patton Oswalt expresses his thoughts on many things in his life including his friends and his girlfriend in particular, who he thinks sucks the funny out of him. He explains why babies are a ""bag of poop"" and eating dinner at Black Angus is fit for a king. Oswalt holds nothing back when he deliverers his punch-lines! It's an hour of over-exuberant comedy!"
12426,Bruna Surfistinha,2011,Missing,Missing,Missing,Missing,Missing,Missing,"Rachel is a girl, adopted by an upper middle class family, who rebelled at 17 and left her family and studies at a traditional college in Sao Paulo to become a call girl. Shortly after starting work, she decided to write a blog about her experiences. Since some clients thought she looked like a surfer she adopted the name ""Surfistinha"" which means little surfer girl."
12427,Film Noir: Bringing Darkness to Light,2006,Missing,Missing,Missing,Missing,Missing,Missing,"Film Noir burrows into the mind; it's disorienting, intriguing and enthralling. Noir brings us into a gritty underworld of lush morbidity, providing intimate peeks at its tough, scheming dames, mischievous misfits and flawed men - all caught in the wicked web of a twisted fate."
12428,Helikopter Streichquartett,2005,insufficient sample,3.0,Missing,Missing,Missing,Missing,"One morning, the late Karlheinz Stockhausen awoke from a dream that told him to take to the sky. Stockhausen envisioned four helicopters swirling in the clouds, with each of a quartet’s members tucked inside his own chopper, communicating through headsets, stringing away in sync to the rotor-blade motors. He immediately set forth to make that dream a reality. In 1995, Dutch film director Scheffer followed Stockhausen in the days leading up to the premiere performance of his Helicopter String Quartet in Amsterdam. The resulting film offers a rare glimpse of Stockhausen as he patiently dictates every agonizingly detailed measure to the Arditti Quartet."
12429,Breaking The Surface: The Greg Louganis Story,1997,insufficient sample,1.0,Missing,Missing,Missing,Missing,Breaking the Surface is about the tough times Greg Louganis had on his way to becoming one of the world's top Olympic divers.
12430,Salla - Selling the Silence,2011,Missing,Missing,Missing,Missing,Missing,Missing,"Selling the Silence is a creative documentary film. It witnesses the rise and fall of one family of entrepreneurs, the Kuukkanen family from Salla, Lapland, side-by-side with the current changes in the values of our society. In combining private and personal family memories with ongoing changes in the scenery, the documentary asks: How to avoid irreversible changes in the nature when earning your living?  Selling the Silence is a journey to the North, past and present. Sometimes the journey can be surprising, sometimes sad, sometimes absurd in a black Finnish way. When the film asks: ”What is the price of the wilderness?”, it is also a question of identity: Who you really are? What is your real nature?"
12431,Before Midnight,2013,0.2631578947368421,19.0,insufficient sample,6.0,3,There are two or more women in this movie and they talk to each other about something other than a man,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.
12432,The Oranges,2011,insufficient sample,7.0,insufficient sample,8.0,Missing,Missing,A man's (Hugh Laurie) affair with his friend's much-younger daughter (Leighton Meester) throws two neighboring families into turmoil.
12433,Fake It So Real,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Dive head-first into the world of independent pro wrestling as we follow a group in Lincolnton, North Carolina over the week leading up to a big show."
12434,How to Make a Monster,2001,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Video game developer Clayton Software enlists the talents of a misfit group of programmers to develop the scariest computer combat game: EVILUTION. With four weeks to bring the game to market and a million-dollar bonus on the line, they utilize a telemetry suit to render a 3-D version of the onscreen player. But when a power surge gives the hard drive a mind of its own, the suit comes to life to play the game for real and the programming tam find themselves in the middle of a chilling virtual nightmare beyond their wildest imagination."
12435,Which Way Home,2009,Missing,Missing,Missing,Missing,Missing,Missing,"""Which Way Home"" is a feature documentary film that follows unaccompanied child migrants, on their journey through Mexico, as they try to reach the United States."
12436,Heroine,2012,insufficient sample,3.0,insufficient sample,9.0,Missing,Missing,A female superstar struggles through the trials and tribulations of being a Bollywood actress.
12437,Starship Troopers: Invasion,2012,insufficient sample,3.0,Missing,Missing,Missing,Missing,"A distant Federation outpost Fort Casey comes under attack by bugs. The team on the fast attack ship Alesia is assigned to help the Starship John A. Warden stationed in Fort Casey evacuate along with the survivors and bring military intelligence safely back to Earth. Carl Jenkins, now ministry of Paranormal Warfare, takes the starship on a clandestine mission before its rendezvous with the Alesia and goes missing in the nebula. Now, the battle-hardened troopers are charged with a rescue mission that may lead to a much more sinister consequence than they ever could have imagined...."
12438,Flukt,2012,insufficient sample,1.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Ten years after the Black Death devastated the country, a poor family sets out on a journey to search for better living conditions. In a deserted mountain pass, they are attacked by a gang of ruthless killer thieves. The only one spared is 19 year old Signe. She is taken prisoner, and the gang brings her back to their camp. Here, she soon learns that they have a fate worse than death in store for her, and realises that her only hope is to escape."
12439,Snitch,2013,0.21428571428571427,14.0,Missing,Missing,Missing,Missing,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive."
12441,The Pirate Bay: Away From Keyboard,2013,Missing,Missing,Missing,Missing,Missing,Missing,"TPB AFK is a documentary about three computer addicts who redefined the world of media distribution with their hobby homepage The Pirate Bay. How did Tiamo, a beer crazy hardware fanatic, Brokep a tree hugging eco activist and Anakata – a paranoid hacker libertarian – get the White House to threaten the Swedish government with trade sanctions? TPB AFK explores what Hollywood’s most hated pirates go through on a personal level."
12443,Living in Emergency: Stories of Doctors Without Borders,2008,Missing,Missing,Missing,Missing,Missing,Missing,"In the war-zones of Liberia and Congo, four volunteers with Doctors Without Borders struggle to provide emergency medical care under extreme conditions. With different levels of experience, each volunteer must find their own way to face the challenges, the tough choices, and the limits of their idealism. ""Living in Emergency"" is a window into the seldom portrayed and less-than glamorous side of humanitarian aid work. It explores a world that is challenging, complex, and fraught with dilemmas - the struggles, both internal and external, that aid workers face when working in war zones and other difficult contexts."
12444,Dark Skies,2013,0.29411764705882354,17.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family."
12445,Zig Zag,2002,insufficient sample,3.0,Missing,Missing,Missing,Missing,"An autistic 15-year-old boy steals money from his boss to provide rent for his abusive father, who uses the money to repay a loan shark."
12448,I am Jesus,2011,Missing,Missing,Missing,Missing,Missing,Missing,"A documentary on three men who claim to be the second coming of the Christian Messiah. An organic farming community in Siberia has evolved around a charismatic, but introvert man called Vissarion. His teachings focus on developing a society prepared to survive in a scarce future. In Brazil INRI Cristo, a simple but educated man has become a media phenomenon. While appearing in almost every TV show of the country he has built a safe haven for his mainly female followers. David Shayler is a former secret service agent in the UK who has become spiritual after going to prison."
12450,Oh Boy,2012,insufficient sample,2.0,0.3125,16.0,Missing,Missing,A fateful day pushes an aimless college dropout (Tom Schilling) to stop wasting his time and finally engage with life.
12452,Holy Wars,2010,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"Take one Muslim advocate for global jihad and put him in a room with one conservative Christian on a mission to evangelize the world's Muslims. Which man will be left standing? Touching down in four hotbeds of religious fundamentalism - Pakistan, Lebanon, UK, and heartland America - HolyWars goes behind the scenes of the 1400 year old conflict between Islam and Christianity. The film follows a danger-seeking Christian missionary and a radical Muslim Irish convert, both of whom believe in an apocalyptic battle, after which their religion will ultimately rule the world. Tracking their lives from the onset of the ""War on Terror"" to the election of Barack Obama, HolyWars shows that even the most radical of believers can be transformed by our changing world"
12453,911 in Plane Site,2004,Missing,Missing,Missing,Missing,Missing,Missing,The public was not given all of the facts surrounding the worst terrorist attack in the United States of America's history.
12454,Murder in Greenwich,2002,Missing,Missing,insufficient sample,6.0,Missing,Missing,"The story of Martha Moxley, a 15-year-old girl murdered in Greenwich in the 1970s. Her murder went unsolved for 25 years."
12455,Maniac Cop 2,1990,0.05405405405405406,37.0,Missing,Missing,Missing,Missing,"A supernatural, maniac killer cop teams up with a Times Square serial killer."
12456,Gunfighter's Moon,1997,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"Henrickson plays Frank Morgan, a notorious and feared gunfighter that has lived his life on the run. His face and eyes reveal a man that has been very much hardened by that life. We quickly learn, however, that there is still passion inside. Upon receiving a telegram from Linda, an old lover (played by Kay Lenz), requesting his presence, he abandons his woman, mounts his horse and rides to Linda without giving it a second thought. Upon arrival, he learns that Linda is now happily married to the owner of the local general store. The only vestige of her past that remains is a daughter, who Frank is surprised to learn is his.  Written by Dave Gan"
12458,"Look, Up in the Sky: The Amazing Story of Superman",2006,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"The history of the comic book superhero, Superman in his various media incarnations."
12459,ARAL. Fishing in an Invisible Sea,2004,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A documentary film about the three remaining generations of fishermen in the Aral Sea, And their awaiting and everyday struggle to survive in one of the scarcest places on the planet. Life after one of man made biggest disasters."
12460,Jack the Giant Slayer,2013,0.06896551724137931,29.0,Missing,Missing,Missing,Missing,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself."
