,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
3275,The Quiet American,2002,0.07692307692307693,13.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","A stylish political thriller where love and war collide in Southeast Asia. Set in early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, these three only sink deeper into a world of drugs, passion, and betrayal where nothing is as it seems."
3277,Hable con ella,2002,0.18181818181818182,11.0,Missing,Missing,Missing,Missing,Two men share an odd friendship while they care for two women who are both in deep comas.
3278,Eight Crazy Nights,2002,Missing,Missing,Missing,Missing,Missing,Missing,"Adam Sandler invites you to share some holiday cheer in the new, no-holds-barred musical comedy Adam Sandler's 8 Crazy Nights. Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far."
3279,Extreme Ops,2002,0.0,11.0,insufficient sample,8.0,Missing,Missing,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists."
3280,Solaris,2002,0.4,15.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other",A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.
3281,Treasure Planet,2002,0.08695652173913043,23.0,0.19047619047619047,21.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!"
3283,"Was tun, wenn's brennt?",2001,insufficient sample,3.0,0.16666666666666666,12.0,Missing,Missing,"What To Do In Case of Fire? tells the humorous and touching story of six former creative anarchists who lived as house squatters in Berlin during its heyday in the 80s when Berlin was still an island in the middle of the former eastern Germany. At the end of the 80s they went their separate ways with the exception of Tim and Hotte, who have remained true to their ideals and continue to fight the issues they did as a group. In 2000, with Berlin as Germany's new capital, an event happens forcing the group out of existential reason to reunite and, ultimately, come to grips with the reason they separated 12 years ago."
3284,Ik ook van jou,2001,Missing,Missing,insufficient sample,4.0,Missing,Missing,"While camping in France, Eric and Eddy fall in with two women. Eric talks to Silke, a Ugandan studying medicine in Holland. She tells him about her life and asks about the book he's writing: it's the story of his love affair with Reza. He tells her the story and we see it in flashbacks: Reza explodes into his boring life, she's unpredictable and their relationship becomes intense."
3285,Another You,1991,Missing,Missing,insufficient sample,9.0,Missing,Missing,"George has been in a mental hospital for 3 years and is finally ready to go out into the real world again. Eddie Dash, a dedicated con-man, is supposed to keep him out of trouble, but when people begin to recognise George as a missing millionaire, Eddie wants to take advantage of the situation."
3287,Elling,2001,Missing,Missing,insufficient sample,2.0,Missing,Missing,"When his mother, who has sheltered him his entire 40 years, dies, Elling, a sensitive, would-be poet, is sent to live in a state institution. There he meets Kjell Bjarne, a gentle giant and female-obsessed virgin in his 40s. After two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own."
3288,The Last Seduction,1994,0.3333333333333333,12.0,insufficient sample,7.0,1,"There are two or more women in this movie, but they don't talk to each other","Looking to escape her unhappy marriage, villainous femme fatale Bridget Gregory (Linda Fiorentino) convinces her husband, Clay (Bill Pullman), to sell cocaine, then steals the profits and runs out on him. She stops in a small town en route to Chicago, where she ensnares her next conquest, insurance man Mike Swale (Peter Berg). After getting a job at his insurance company, Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband."
3289,The Last Seduction II,1999,insufficient sample,1.0,Missing,Missing,Missing,Missing,Femme fatal/con artist Bridget Gregory travels to Barcelona and targets another businessman to scam him of his money while a relentless private investigator tries to track her down.
3290,New Waterford Girl,1999,Missing,Missing,insufficient sample,4.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"A gifted teenager, dreaming of life beyond her small town, becomes inspired when a 15-year-old girl from New York moves in next door."
3291,Analyze That,2002,0.21428571428571427,14.0,insufficient sample,8.0,Missing,Missing,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress."
3293,Adaptation.,2002,0.13333333333333333,15.0,Missing,Missing,Missing,Missing,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.
3294,Equilibrium,2002,Missing,Missing,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system."
3295,Da wu sheng,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,"In the 19th century, the Prince Regent of the Qing Dynasty orders the mass execution of the entire Meng clan. Before his beheading, the leader vows that his family will avenge this travesty of justice. Awaiting his death, a five-year-old Meng boy named Erkui bravely sings an aria. The power and purity of his voice touches the opera star Master Yu and his seven-year-old pupil Guan Yilong. Master Yu rescues the boy and the two orphans become brothers. Years later, Master Yu wins the coveted golden ""The Mightiest Warrior"" plaque from the Prince Regent, but subsequently loses it in a duel with his archrival Master Yue. Banished from the stage upon his loss, Master Yu spends his time training the two brothers in the village. When the boys grow into men, they set off for Shanghai to pursue revenge. Once they reach Shanghai, they quickly defeat Master Yue, reclaiming not only the plaque but also taking over the Yue's opera troupe."
3296,Soap Girl,2002,Missing,Missing,Missing,Missing,Missing,Missing,"A young Asian girl applies for a job at a massage parlor and is dragged into the seedy world of Hollywood's red light district, where she falls in love with a virgin poet."
3298,Scarlet Diva,2000,insufficient sample,5.0,Missing,Missing,Missing,Missing,"A young Italian actress embarks on a self-destructive spree of sex, drugs and other excess while doing some soul searching to find the path for redemption."
3300,Drumline,2002,insufficient sample,7.0,0.18181818181818182,11.0,1,"There are two or more women in this movie, but they don't talk to each other","A fish-out-of-water comedy about a talented street drummer from Harlem who enrolls in a Southern university, expecting to lead its marching band's drumline to victory. He initially flounders in his new world, before realizing that it takes more than talent to reach the top."
3301,The Hot Chick,2002,Missing,Missing,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Not only is Jessica Spencer the most popular girl in school -- she is also the meanest. But things change for the attractive teen when a freak accident involving a cursed pair of earrings and a chance encounter at a gas station causes her to switch bodies with Clive, a sleazy crook. Jessica, in the form of the repulsive Clive, struggles to adjust to this radical alteration and sets out to get her own body back before the upcoming prom."
3302,Maid in Manhattan,2002,Missing,Missing,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?"
3303,Star Trek: Nemesis,2002,0.23076923076923078,13.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself."
3304,About Schmidt,2002,0.36363636363636365,11.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process."
3305,El Bola,2000,insufficient sample,4.0,Missing,Missing,Missing,Missing,"El Bola, a 12 year old boy a.k.a. ""Pellet"" is a 12 year old boy raised in a violent and sordid environment. Embarrassed by his family life, he avoids becoming close to classmates. The arrival of a new boy at school changes his attitude towards his classmates, and friendship. The heart of the story is the change in El Bola's life, at almost all levels, after befriending this new classmate. Written by ElianaM"
3306,Evelyn,2002,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"Desmond Doyle is devastated when his wife abandons their family on the day after Christmas. His unemployment and the fact that there is no woman in the house to care for the children, Evelyn, Dermot and Maurice, make it clear to the authorities that his is an untenable situation. The Catholic Church and the Irish courts decide to put the Doyle children into Church-run orphanages."
3308,Intacto,2001,insufficient sample,5.0,insufficient sample,5.0,Missing,Missing,An enigmatic tale of four people whose lives are intertwined by destiny are subject to the laws of fate. They discover that luck is something they cannot afford to be without as they gamble with the highest stakes possible in a deadly game from which only one of them will emerge intact.
3309,The Jimmy Show,2002,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A failed New Jersey inventor embarks on a career as a standup comic, turns to drink, and labors to keep his family together."
3310,Morvern Callar,2002,insufficient sample,4.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Morvern Callar wakes on Christmas morning to discover that her troubled boyfriend has committed suicide, leaving behind the unpublished manuscript to his first novel and a sum of money intended to pay for his burial. Instead, Morvern attempts to use both to reinvent her life."
3311,The Lord of the Rings: The Two Towers,2002,0.23076923076923078,26.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
3313,25th Hour,2002,0.10526315789473684,19.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","In New York City in the days following the events of 9/11, Monty Brogan is a convicted drug dealer about to start a seven-year prison sentence, and his final hours of freedom are devoted to hanging out with his closest buddies and trying to prepare his girlfriend for his extended absence."
3314,Antwone Fisher,2002,insufficient sample,8.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew."
3315,Gangs of New York,2002,0.16,25.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area."
3316,Two Weeks Notice,2002,insufficient sample,7.0,0.5789473684210527,19.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George."
3317,The Wild Thornberrys Movie,2002,insufficient sample,5.0,0.6875,16.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals...."
3318,Narc,2002,insufficient sample,10.0,Missing,Missing,Missing,Missing,"An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead."
3319,Bad Influence,1990,insufficient sample,8.0,0.5,14.0,Missing,Missing,"Wimpy young executive, Michael is about to get pulverised by a jealous boyfriend in a bar when a handsome, mysterious stranger steps in—and then disappears. Later that night, Michael runs into a stranger on a pier, who wheedles his way into Michael's life and turns it upside down."
3320,Blue Steel,1990,0.36363636363636365,11.0,insufficient sample,9.0,Missing,Missing,"Megan Turner, a female rookie cop, gets involved in an armed robbery that goes awry. A witness becomes obsessed with her."
3321,Body of Evidence,1993,0.25,16.0,0.36363636363636365,11.0,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","Sizzingly sexy Madonna leads a star-filled cast in this erotic thriller as a woman accused of killing a wealthy, elderly man through her insatiable sexual prowess."
3322,Company Business,1991,insufficient sample,2.0,Missing,Missing,Missing,Missing,"An aging agent is called back by ""the Company"" to run a hostage trade of a Soviet spy for an American agent."
3323,Miami Blues,1990,insufficient sample,8.0,insufficient sample,9.0,Missing,Missing,"When Fred gets out of prison, he decides to start over in Miami, where he starts a violent one-man crime wave. He soon meets up with amiable college student Susie. Opposing Fred is Sgt Hoke Moseley, a cop who is getting a bit old for the job."
3324,My Girl 2,1994,insufficient sample,5.0,Missing,Missing,Missing,Missing,"Vada Sultenfuss has a holiday coming up, and an assignment: to do and essay on someone she admires and has never met. She decides she wants to do an assignment on her mother, but quickly realises she knows very little about her. She manages to get her father to agree to let her go to LA to stay with her Uncle Phil and do some research on her mother."
3325,My Girl,1991,insufficient sample,8.0,insufficient sample,7.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse..."
3326,Running Time,1997,insufficient sample,4.0,insufficient sample,4.0,Missing,Missing,"Running Time was filmed in black and white, in real time, and seemingly takes place in one continuous, fluid shot. It's a little like Hitchcock's ""Rope,"" but it's on location! Carl, an ex-con who sets out to rob the prison laundry system where he worked for 5 years (while in the pen), has spent ten years in prison planning the ultimate heist. Upon his release, he meets up with a high school buddy, who's made all the arrangements for the job, and rented him a hooker for his first encounter in a decade with a real girl. After picking up the safecracker and their getaway driver, they've got twenty minutes to pull off the perfect heist...but soon everything falls apart before Carl's eyes. He might still get the girl, though! Written by Scary Mary"
3327,Where Sleeping Dogs Lie,1991,Missing,Missing,Missing,Missing,Missing,Missing,A murder mystery writer misreads the nervous man he bullies in a spooky Hollywood mansion.
3328,Esther Kahn,2000,Missing,Missing,insufficient sample,2.0,Missing,Missing,A Jewish girl in 19th century London dreams of becoming a stage actress.
3330,"Love, Honour and Obey",2000,insufficient sample,2.0,insufficient sample,10.0,Missing,Missing,"Jonny dreams of leaving his dead-end job as a courier. Through his childhood best friend, nephew of the notorious crime lord Ray Kreed, he wins his way into the toughest gang in North London. Hungry for action, Jonny sparks a feud between Ray's gang and a rival firm in South London headed by drug kingpin Sean and his lieutenant Matthew."
3331,Catch Me If You Can,2002,0.3333333333333333,36.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit."
3333,Chicago,2002,insufficient sample,10.0,0.631578947368421,19.0,3,There are two or more women in this movie and they talk to each other about something other than a man,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.
3334,The Hours,2002,0.23076923076923078,13.0,0.5625,16.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition."
3336,Nicholas Nickleby,2002,insufficient sample,3.0,0.2962962962962963,27.0,Missing,Missing,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle."
3337,The Pianist,2002,0.26666666666666666,15.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city."
3338,Sonny,2002,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"New Orleans, 1981. Sonny Phillips, just discharged from the Army, returns home. The only life he's known is as a gigolo, working for his mother, but he wants to leave that behind. However, the job his Army buddy promised doesn't materialize, and he can't escape his past."
3339,Doppelganger,1993,insufficient sample,7.0,insufficient sample,9.0,Missing,Missing,"A woman moves from NYC to LA after a murder, in which she is implicated. She is followed by what is apparently her evil alter- ego. She moves into a room for rent by a writer, and he begins having an affair with her, but after some strange things happen, he's not so sure if the affair is with her or her doppelganger."
3340,Heavy Metal 2000,2000,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,"Upon discovery of a shard of what could be the Loc-Nar, a miner named Tyler becomes possessed with an insatiable hunger for power and a thirst for immortality. On his way to the planet of youth, Tyler wipes out most of a space colony and kidnaps a beautiful young woman. His only mistake is that he doesn't kill her sister, Julie, who then sets out on a mission of rescue and revenge."
3341,Love Liza,2002,Missing,Missing,0.4,15.0,Missing,Missing,"Following the unexplained suicide of his wife Liza, website designer Wilson Joel turns to huffing gasoline fumes and remote control gaming while avoiding an inevitable conflict with his mother-in-law."
3342,Confessions of a Dangerous Mind,2002,0.13333333333333333,30.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said."
3343,Confessions of a Dangerous Mind,2002,0.13333333333333333,30.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said."
3345,Blue Collar Comedy Tour: The Movie,2003,insufficient sample,9.0,insufficient sample,4.0,Missing,Missing,The comedic stylings of four sort-of famous funnymen are brought to the big screen courtesy of this 2002 documentary.
3346,Just Married,2003,0.47058823529411764,17.0,insufficient sample,10.0,Missing,Missing,"Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage."
3347,P.S. Your Cat Is Dead!,2002,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"With his life already in shambles -- his girlfriend just dumped him, he's lost his acting gig, and his cat is seriously ill -- sad-sack Jimmy Zoole (Steve Guttenberg) comes home New Year's Eve to find a gay burglar (Lombardo Boyar) looting his apartment. Taking the intruder hostage, Jimmy threatens to unleash his pent-up rage on the would-be thief but instead begins to bond with his captive."
3350,Double Whammy,2001,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Ray Pluto has many problems. He is satirized in the tabloids as the ""loser cop."" His partner is starting to seem suspiciously attracted to him. A pair of screenwriters across the hall keep bugging him for help. The superintendent of his building is stabbed by hoodlums hired by his own rebellious daughter. To top it off, a sexually aggressive chiropractor may just be Ray's undoing."
3351,WiseGirls,2002,insufficient sample,2.0,insufficient sample,6.0,3,There are two or more women in this movie and they talk to each other about something other than a man,A new waitress working at an Italian restaurant in New York City finds herself entangled in a mob-run underworld of drug dealing and murder.
3352,A Guy Thing,2003,insufficient sample,10.0,0.375,16.0,Missing,Missing,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings."
3353,Kangaroo Jack,2003,0.07692307692307693,13.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","Two childhood friends — a New York hairstylist and a wanna-be musician — get mixed-up with the mob and are forced to deliver $50,000 to Australia, but things go all wrong when the money is lost to a wild kangaroo."
3354,National Security,2003,insufficient sample,4.0,Missing,Missing,Missing,Missing,Two mismatched security guards are thrown together to bust a smuggling operation.
3356,Cidade de Deus,2002,insufficient sample,10.0,Missing,Missing,Missing,Missing,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes..."
3359,American Me,1992,0.14285714285714285,14.0,insufficient sample,4.0,Missing,Missing,"Edward J. Olmos made his directorial bow with the powerhouse crime saga American Me. Olmos stars as street-gang leader Santana, who during his 18 years in Folsom Prison rules over all the drug-and-murder activities behind bars. Upon his release, Santana goes back to his old neighborhood, intending to lead a peaceful, crime-free life. But his old gang buddies force him back into his old habits. The"
3360,Breaking Up,1997,insufficient sample,3.0,Missing,Missing,Missing,Missing,"An aloof, struggling food photographer thinks he has found true love with a fiery grade-school teacher. At first, the relationship is all wine and roses, but as they realize they have little in common besides great sex, the romance wanes, and they struggle through a succession of break-ups and reunions as they try to work things out."
3361,CB4,1993,insufficient sample,10.0,Missing,Missing,Missing,Missing,"A ""rockumentary"", covering the rise to fame of MC Gusto, Stab Master Arson, and Dead Mike: members of the rap group ""CB4"". We soon learn that these three are not what they seem and don't apear to know as much about rap music as they claim... but a lack of musical ability in an artist never hurts sales, does it? You've just got to play the part of a rap star..."
3362,Der Totmacher,1995,insufficient sample,7.0,insufficient sample,4.0,Missing,Missing,"Fritz Haarmann, who has killed at least 27 boys, is questioned by a psychology professor in order to find out whether he is sane and can be held responsible for his crimes. During this interrogation Haarmann reveals his motives and his killing methods."
3363,Dogfight,1991,insufficient sample,1.0,insufficient sample,7.0,Missing,Missing,"In the fall of 1963, Eddie Birdlace is an 18-year-old Marine Corps volunteer who is about to ship out with three of his buddies for a tour of duty in Viet Nam. Planning a massive blowout for their last night in San Francisco, Eddie, his buddies, and a number of other Marines set up a contest they call a ""dogfight."""
3364,Mystery Date,1991,insufficient sample,6.0,0.18181818181818182,11.0,Missing,Missing,"Tom McHugh quickly learns that his perfect big brother Craig isn't all he's cracked up to be while on a night on the town with the girl next door, during which Tom is harassed by unpleasant strangers, threatened by mobsters, pursued by police, attacked by an irate florist, accused of murder, and has his date kidnapped—all because everyone thinks he's Craig...and the classic 1959 DeSoto Firesweep he borrowed off his brother has two dead bodies in the trunk."
3365,Tune in Tomorrow...,1990,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Martin works at the local radio station, which just hired a new scriptwriter with a reputation for great drama, Pedro Carmichael. Martin’s aunt Julia, not related by blood, returns home after many years away and Martin falls for her. Once Pedro finds out about this romance, he starts incorporating details of it into the script of his daily drama series. Soon, Martin and Julia are not only hearing about their fictional selves over the radio, but about what they are going to do next."
3366,Darkness Falls,2003,0.18181818181818182,22.0,insufficient sample,7.0,1,"There are two or more women in this movie, but they don't talk to each other","A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before."
3367,Amen.,2002,insufficient sample,5.0,0.2,15.0,1,"There are two or more women in this movie, but they don't talk to each other","Kurt Gerstein—a member of the Institute for Hygiene of the Waffen-SS—is horrified by what he sees in the death camps. he is then shocked to learn that the process he used to purify water for his troops by using Zyklon-B, is now used to kill people in gas chambers."
3369,Im Spiegel der Maya Deren,2002,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Documentary about the life of avant-garde filmmaker Maya Deren, who led the independent film movement of the 1940s."
3371,Ethan Frome,1993,insufficient sample,10.0,insufficient sample,4.0,Missing,Missing,"Married couple, Ethan and Zeena, are in need an extra hand around the house due to Zeena's debilitated body and constant illness. The young woman who joins them is a beautiful, spirited person. She and Ethan fall in love much to the dismay of Zeena."
3372,Sugar Hill,1994,insufficient sample,4.0,Missing,Missing,Missing,Missing,"In the Harlem neighborhood of New York City, the Mafia steps in when a drug dealer quits his partner brother to lead a straight life with his girlfriend."
3374,Biker Boyz,2003,0.4666666666666667,15.0,insufficient sample,8.0,Missing,Missing,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets."
3375,Final Destination 2,2003,Missing,Missing,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next."
3376,The Recruit,2003,Missing,Missing,0.25925925925925924,27.0,1,"There are two or more women in this movie, but they don't talk to each other","A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one."
3377,The Guru,2002,insufficient sample,10.0,Missing,Missing,Missing,Missing,"Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse."
3378,Kedma,2002,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"In May 1948, shortly before the creation of the State of Israel, hundreds of immigrants from across Europe arrive in Palestine--only to risk arrest by British troops."
3379,Lost in La Mancha,2002,insufficient sample,9.0,0.36363636363636365,11.0,Missing,Missing,"Fulton and Pepe's 2000 documentary captures Terry Gilliam's attempt to get The Man Who Killed Don Quixote off the ground. Back injuries, freakish storms, and more zoom in to sabotage the project (which has never been resurrected)."
3380,May,2002,insufficient sample,10.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her."
3381,Ordinary Decent Criminal,2000,Missing,Missing,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","Michael Lynch is a notorious criminal with two wives and a flair for showmanship. He's also a huge embarrassment to the local police, who are determined to bring him down once and for all."
3383,Deliver Us from Eva,2003,Missing,Missing,Missing,Missing,Missing,Missing,"Eva Dandridge is a very uptight young woman who constantly meddles in the affairs of her sisters and their husbands. Her in-laws, who are tired of Eva interfering in their lives, decide to set her up with someone so she can leave them alone. They end up paying Ray, the local ""playboy,"" $5,000 to date her. The plan goes by smoothly, but troubles comes when Ray actually falls in love with Eva."
3384,How to Lose a Guy in 10 Days,2003,insufficient sample,9.0,0.5263157894736842,19.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"An advice columnist, Andie Anderson, tries pushing the boundaries of what she can write about in her new piece about how to get a man to leave you in 10 days. Her editor, Lana, loves it, and Andie goes off to find a man she can use for the experiment. Enter executive Ben Berry, who is so confident in his romantic prowess that he thinks he can make any woman fall in love with him in 10 days. When Andie and Ben meet, their plans backfire."
3385,Shanghai Knights,2003,0.2727272727272727,11.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right."
3386,Daredevil,2003,Missing,Missing,Missing,Missing,0,Fewer than two women in this movie,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice."
